Wavenumbercm-1,2.72e+01 M,2.18e+01 M,1.81e+01 M,1.36e+01 M,1.09e+01 M,9.07e+00 M,6.80e+00 M,5.44e+00 M,4.53e+00 M,3.63e+00 M,2.72e+00 M
1058,-0.0026106817620011,-0.0006494038269481796,0.0004931609673498666,0.0010089428570246332,0.0012874379080865667,0.0017920354345004,0.0021132236814635,0.0024322009572894003,0.0027700326144332,0.010902883539321999,0.0125901809086203
1056,-0.0026029693892609,-0.0005910186705529645,0.0005851953103048,0.00107516742401,0.0013343549136270335,0.001843197669536267,0.0021575972950546,0.00246686513517365,0.0027009348132994,0.010900459846890701,0.0125906012381362
1054,-0.00259540757202135,-0.0006356485867868892,0.0005589132350903,0.0010354771880809667,0.0012797137266789668,0.0017903603589479666,0.0021067743973943003,0.0024095051535403,0.0026051990931573003,0.0109238203605063,0.0126097187016543
1052,-0.0025860955877123003,-0.0007779617956668089,0.00041590113623376666,0.0008793623443647666,0.0011032356828191,0.0016176652821777665,0.0019414173131254333,0.0022369379077121,0.0025266465613701,0.0109702910366406,0.0126446242826591
1050,-0.00257706138878935,-0.0009072155063311191,0.0003060008481336333,0.0007457907765729666,0.0009368077076306333,0.0014642681200233,0.0017960201548993,0.0020794333597318002,0.0025079148574863,0.0110385443640338,0.0127040323967603
1048,-0.0025644310194991,-0.0009520421581676228,0.00032200187470913334,0.0007235571766454667,0.0008651604033027999,0.0014125636066094668,0.001746336950161467,0.0020097749878133,0.0025020110293868,0.0110871764348238,0.0127593198639958
1046,-0.0025346755223738747,-0.0009534050343331464,0.0003932597216626333,0.0007393690057316333,0.0008103114820869668,0.0013751144965565667,0.0016992933250003003,0.0019327910261958,0.0024096012952797997,0.01103905942678175,0.0127335516951093
1044,-0.0024741826859354,-0.0009824988516114169,0.0004063901209441667,0.0006775510892915001,0.0006554409158425,0.0012339495192931667,0.0015381510432018334,0.0017313808057729998,0.0021931171158965,0.0108359770095535,0.0125525962903515
1042,-0.002388008980871,-0.001029649856322759,0.00036929427253356667,0.0005558929442319,0.0004323039141582333,0.0010272048227689002,0.0013093705321268999,0.0014580719845279,0.0019385688078344,0.0105116229677624,0.0122302243968109
1040,-0.002311822650761975,-0.001006573894894525,0.0004078755954671,0.0005295026995654,0.0003290552893051,0.0009375335422314333,0.0012055151345578,0.00132139153375095,0.0018155541491434498,0.01022780012832945,0.0119204688765274
1038,-0.0022920297704945,-0.0008425430444655256,0.0006235908564084001,0.0007274279027517334,0.0005077744647707334,0.0011105606561357332,0.0013788230096567333,0.0014906518731639,0.0019494787382614,0.0101792096265684,0.0118307538506254
1036,-0.002340768693427025,-0.0005493749745118249,0.0009946380991191,0.0011216792008508667,0.0009431268481944667,0.0015216024077778334,0.0018035114856558,0.0019410380100616,0.00228716140048015,0.0103967137906961,0.0120169790759211
1034,-0.0024251997878811,-0.00019419467334441003,0.0014146762796478,0.0015684008965318001,0.0014591945527361334,0.0020134404378301333,0.0023106103132221334,0.0024860387525688,0.0026271356965338,0.010713964123453299,0.0123300421916078
1032,-0.0025079581456571003,0.00016561966852382504,0.0017965340153331332,0.0019445356761154666,0.0018931559184741332,0.0024278458902348,0.0027271808325127996,0.0029328717038808,0.0028266365941253,0.010972243420682301,0.0126077260085448
1030,-0.0025788464623012495,0.0005200346250836751,0.002138487880038733,0.0022366026116950664,0.0022110695135717333,0.002716280081927067,0.0030023553951867336,0.0032224244963014,0.0029450922331454,0.011171321672719899,0.0128292284574474
1028,-0.0026428917879393,0.000882804898355875,0.0024892745715717666,0.0025074281813690998,0.0024811310799317666,0.002942171924820433,0.0032124550162881,0.0034354757587520997,0.0031476679365800998,0.011385642643847099,0.0130462228861981
1026,-0.00269579691083935,0.0012255392278575751,0.0028401837482987997,0.0027804066285324665,0.0027461896272654666,0.0031653979403491335,0.0034302245651217996,0.0036553229308233,0.0034930524799403,0.0116102603622493,0.0132444676995568
1024,-0.0027252057941010497,0.001462865019611125,0.0030913821275689334,0.002991571676905934,0.0029596216661785997,0.003357771141464934,0.0036280242633602664,0.0038630664298691005,0.0038658484602216,0.0117586345395606,0.0133479574183326
1022,-0.00273138735110915,0.001537960483231625,0.0031670124937341337,0.003083828672842133,0.0030703369649094665,0.0034703975905471334,0.0037509962142634663,0.0040050404647573,0.0041176779808093,0.011791218123835299,0.0133381130611418
