Wavenumbercm-1,0.00e+00 M,1.30e+01 M,8.68e+00 M,6.51e+00 M,5.21e+00 M,4.34e+00 M,3.47e+00 M,2.60e+00 M,0.00e+00 M
2730,-0.00048164201370911995,-0.0021760452065100002,-0.00240345299038455,-0.0026507376387650667,-0.0028661828949923334,-0.003305069060818733,-0.0037760149223126003,-0.004068470850310966,-0.0006582732412166998
2728,-0.00047552647504063995,-0.002218411316536625,-0.00247591542674055,-0.0026807442051430997,-0.0029076486435617665,-0.0033153101589018332,-0.0038143432246543333,-0.004073983684730667,-0.0006665620254482249
2726,-0.0004726040016303799,-0.002256620747168775,-0.0025414864603305,-0.0027171805650524996,-0.0029533508499560335,-0.0033370570043509667,-0.0038428794470854997,-0.0040833482422443996,-0.0006682457474288
2724,-0.00047750739470254003,-0.002279266133699525,-0.00256066598897935,-0.002731098127344,-0.002965164652398333,-0.0033508439164499667,-0.0038330840002643667,-0.0040817812427535,-0.0006510505038674503
2722,-0.00048501857712773995,-0.0022874993249322752,-0.0025458639892724,-0.0027257317083299996,-0.002947903596012533,-0.003343687295236167,-0.003790496466308567,-0.004066035987681366,-0.0006326491067734251
2720,-0.0004901294589434001,-0.0022781503119499247,-0.0025166921844506,-0.0027080006518012,-0.0029142445553016,-0.0033059089795467998,-0.0037306296940265334,-0.004034105547319766,-0.00061886296259305
2718,-0.00049329599917058,-0.00226058600974495,-0.002488208802935,-0.0026836317474481335,-0.0028715841560364337,-0.003250819516877067,-0.0036717275298147,-0.003993290675940667,-0.0005984612050155248
2716,-0.00049625921471642,-0.002260798836426825,-0.00248847933883775,-0.0026662810085813335,-0.0028383561765413998,-0.0032127859662448334,-0.0036355544466165333,-0.003961444684308567,-0.0005702404755799
2714,-0.0004994832647268801,-0.002292185017163025,-0.00254109692998385,-0.0026697964954240333,-0.0028360982405723667,-0.0032127109761244336,-0.003634545796050033,-0.003949030238614966,-0.0005455747265272249
2712,-0.00050385769316598,-0.002341698557037375,-0.0026266289244176,-0.002697143924332,-0.002863292987776267,-0.0032433916223366,-0.0036642339247483,-0.003955583402999067,-0.000529423251962325
2710,-0.0005096392646279165,-0.00239208239164155,-0.0026936106764086,-0.0027442475988638665,-0.0029023100602220664,-0.003291488965005833,-0.003715033843229234,-0.0039853878185823,-0.00052105063708105
2708,-0.0005134550594794796,-0.002437384225720125,-0.0027150607870957497,-0.0028042510126277,-0.0029489330569685995,-0.0033500388650359,-0.0037805215988081335,-0.004043861353469833,-0.0005269992446028501
2706,-0.0005113457260488367,-0.002472522395284575,-0.0027109794019888,-0.002862559566847934,-0.0030087801756427004,-0.003405111446663167,-0.0038483446397702,-0.004112925530732299,-0.0005504295856684251
2704,-0.00050533298064548,-0.0024893190423149504,-0.0027105698570204497,-0.0028996070680890663,-0.0030663513998165,-0.003434997968699367,-0.003896347541227667,-0.004154181453216666,-0.000573595175502675
2702,-0.0005024807338634,-0.0024897937259813,-0.0027173168652548,-0.002907508255187,-0.003089563339923,-0.0034340939222192667,-0.0039086683307823005,-0.0041501316142605,-0.000573179457288525
2700,-0.00050625583727134,-0.0024864618792434998,-0.0027201302773747996,-0.0028981641536948333,-0.003073778681590967,-0.0034201164307084662,-0.0038900196110868666,-0.0041241872483775335,-0.0005498942838057
2698,-0.0005124563308284201,-0.002485613306990975,-0.0027187868498104503,-0.0028896579765186337,-0.0030533348767432336,-0.003408682703178633,-0.003859269615196967,-0.0041071360758123,-0.0005237552214349502
2696,-0.00051512524080098,-0.0024826608441556753,-0.00271984776894445,-0.0028876018654756335,-0.0030539490128295,-0.0033957098287289,-0.0038331745930932667,-0.0040994952160336,-0.0005046173673979499
2694,-0.0005140893769398,-0.0024716769763005,-0.0027154776326924,-0.0028797237744668997,-0.003055010795592133,-0.0033704350568751,-0.0038150871390034333,-0.004079153645361333,-0.00048423466617032523
2692,-0.0005147103965876,-0.0024480758325457997,-0.0026866864465202997,-0.0028468041551681666,-0.0030185633896314666,-0.0033313577063897332,-0.003792392032371266,-0.004034424866825866,-0.0004539099974482251
2690,-0.0005204283478816203,-0.002410043052171725,-0.0026316130928591003,-0.0027854469557998334,-0.0029450795108392006,-0.0032850940193628665,-0.003749941127839534,-0.003978912840549967,-0.00041767005953485
2688,-0.0005274672644531469,-0.0023686775690957,-0.00257584215897065,-0.0027213683817304997,-0.0028759818373391664,-0.003240318305675,-0.0036937324405321333,-0.0039386398453976,-0.0003889012957259498
2686,-0.0005287508375355968,-0.002344965779192575,-0.00254541546991845,-0.0026879563907092,-0.0028423389917244333,-0.003205449680878433,-0.0036515517916498666,-0.0039293056076823004,-0.0003815439687294749
2684,-0.00052331438711515,-0.00233976247988935,-0.0025357839994875,-0.0026861161139748336,-0.0028317711388555996,-0.0031828057415198333,-0.003637250193993167,-0.003939815963566267,-0.00039886722375512523
2682,-0.00051881047595038,-0.002323612867567175,-0.00252033681168455,-0.0026839069160854664,-0.0028156089776614664,-0.0031667801373815667,-0.0036296751452547,-0.0039408192820101,-0.00042476275683627494
2680,-0.0005222266442061966,-0.002279298181261275,-0.00248965774753185,-0.002666041907418133,-0.002793482210176633,-0.0031560666326400995,-0.0036067213104590667,-0.003917792631968467,-0.00043502896207874985
2678,-0.0005307361181499068,-0.0022377217593965,-0.00246695846144515,-0.0026599280603199003,-0.0027926170229393664,-0.0031608595329007338,-0.0035845595998045335,-0.0038910942985629,-0.00042414907921142525
2676,-0.0005358280417072769,-0.002244566573012775,-0.00247971800608525,-0.002694044942477967,-0.0028278978033845,-0.003187663959509767,-0.003597308564294166,-0.0038929537340044,-0.0004120587156272249
2674,-0.0005354357502555297,-0.002303049553090725,-0.0025291747450065,-0.002751589012870967,-0.0028818250919994664,-0.003224930878400667,-0.003646376420969467,-0.003926844047619866,-0.0004161364790652999
2672,-0.0005358841711584833,-0.0023753186511907753,-0.0025930096269918,-0.0027891571082132335,-0.0029263752497562003,-0.0032555179983181667,-0.0036968752447984338,-0.003964406380451033,-0.00042830273037237486
2670,-0.0005419216913066632,-0.0024256477898015752,-0.002644940363932,-0.0027864354345142005,-0.0029464439124154,-0.0032734529310097,-0.003719320800248767,-0.003979035228137733,-0.00042682126809697504
2668,-0.0005514103876218966,-0.0024356814092759754,-0.00266518160447735,-0.0027556428796942,-0.0029374975112515665,-0.0032776224726570337,-0.0037115671193775,-0.0039671569748545,-0.00039914016994295
2666,-0.0005608390998437801,-0.0023949628900762,-0.00264483002861175,-0.002715099704878867,-0.002899667606525267,-0.0032629106090957664,-0.0036852206165897995,-0.0039410638282858,-0.000348869666136775
2664,-0.0005694804338897535,-0.0023130188460259,-0.0025926936358668497,-0.002677578556593467,-0.0028462078840359333,-0.003232069731144866,-0.0036555639218524665,-0.0039177336511006,-0.0002932577617472499
2662,-0.0005761367989758334,-0.0022343400449509002,-0.00253451955465285,-0.0026555114268722664,-0.0028042036669146,-0.003202775876528733,-0.0036409997454670668,-0.00391108554736,-0.0002579393252207248
2660,-0.0005779740401527334,-0.0022065152399835747,-0.0024964025337341003,-0.0026541659959608333,-0.0027917606821709668,-0.0031867647672066666,-0.0036468128992294,-0.003917599952770633,-0.0002585730943347749
2658,-0.0005756278596371334,-0.002231429209292675,-0.00248893266258,-0.002663911576561533,-0.002800557662164667,-0.003174104460035567,-0.0036501919632419334,-0.003912826151540766,-0.00027944277693272483
2656,-0.000574347585232263,-0.00227193121350935,-0.0025068450388862,-0.002673822377538033,-0.0028104512409452332,-0.0031529832031601,-0.0036241762108536334,-0.0038791532152361668,-0.00028346271347800005
2654,-0.0005767898345828734,-0.0022998522217925503,-0.00253455164556455,-0.0026836279108710336,-0.002812655398603267,-0.0031297330756059004,-0.0035755052431015663,-0.0038328707692067664,-0.00025133563847709996
2652,-0.00057910067125236,-0.00231160639913785,-0.0025500466722441,-0.0026901687601100337,-0.0028094009759445336,-0.0031123863829894335,-0.0035364311661578336,-0.0038050035019308003,-0.00020076576417589996
2650,-0.0005774343818926999,-0.002306387035015275,-0.002538705898537,-0.0026800533335662666,-0.002802505616023233,-0.0030934443907649667,-0.0035226299650749668,-0.0038004672568007335,-0.00016266056560977507
2648,-0.0005738502773720699,-0.0022848890188526746,-0.002511407725945,-0.002655010262984033,-0.0027978174192978666,-0.003072955866809567,-0.0035272638822744333,-0.0038019254903675,-0.00015333804053527505
2646,-0.0005723948630566835,-0.00226820914748995,-0.0024961233912564502,-0.0026441663003988667,-0.0028101108957428664,-0.0030777070415182336,-0.0035507940737861,-0.0038083635870096335,-0.00017153854169014993
2644,-0.0005737147019955269,-0.0022811662224429,-0.0025037823308638003,-0.0026645784900784335,-0.0028440644109308665,-0.003123994560666867,-0.0035990689633671,-0.0038360311596356673,-0.000200761995181875
2642,-0.0005765739256229504,-0.002316000445061975,-0.00251956267036445,-0.0026912407165075995,-0.0028796247906736666,-0.003179917153334833,-0.0036515175994693335,-0.0038796877297863665,-0.00021235120910942503
2640,-0.0005800864945127967,-0.002344880529420825,-0.0025352687267577497,-0.0026971989670212,-0.0028957384225236,-0.0032024323000493,-0.0036717041058232,-0.003906865018929967,-0.00019046780764337497
2638,-0.0005812837320672268,-0.0023635933980607,-0.0025640249232742,-0.0026990064737618335,-0.002899666081099,-0.0031971479126558337,-0.0036586278678807003,-0.003899470154027167,-0.0001602906523736836
2636,-0.0005752039636695867,-0.002386701020699975,-0.0026061222014300504,-0.0027237599473035334,-0.0029125401605674,-0.0032013956060394995,-0.003651539167030567,-0.003875374823720167,-0.0001686448860345833
2634,-0.0005610992457971167,-0.00240353915481435,-0.00262580934411825,-0.002751510398098233,-0.0029335531270751,-0.0032181638356907996,-0.0036692041520608332,-0.0038591214317094335,-0.00022924564767880001
2632,-0.00054494305155935,-0.002383873209316425,-0.0025911449330607997,-0.002738420669070067,-0.0029410781448685665,-0.0032130147794724663,-0.0036788645066205,-0.0038548658146835666,-0.00031034257340537496
2630,-0.00053374451219441,-0.00233127967463715,-0.0025219571572741,-0.0026849262280441333,-0.0029223702587516664,-0.0031733838885829335,-0.003642986520754267,-0.0038538332897049,-0.00037650979144902526
2628,-0.0005310613781839833,-0.002285281576232925,-0.0024674812530188,-0.0026306250030622997,-0.0028788616642733,-0.0031228674041160003,-0.003565622123810133,-0.003841935181419433,-0.0004108549260607502
2626,-0.00053825872874872,-0.0022613971185167,-0.0024452656141109,-0.0025870519799321666,-0.0028095115970343336,-0.003072828009869067,-0.0034741634033020664,-0.0037980541267402333,-0.00039687152835965
2624,-0.0005534720453873,-0.002236241706337675,-0.00243494336882865,-0.0025322520352230333,-0.0027171766067386003,-0.0030081473696529,-0.0033877185631018005,-0.0037147857074539335,-0.0003246635312481251
2622,-0.00056830032913961,-0.002202971677401075,-0.00242373309141025,-0.0024723439657959663,-0.0026300121571215997,-0.002932027888972633,-0.0033231254158399997,-0.0036258957453346,-0.00022771278193285
2620,-0.0005741267480065433,-0.002194149473563475,-0.00242497124019705,-0.0024525279631626,-0.0025883031107857,-0.0028835799287442333,-0.0033020527206837,-0.0035839972273342333,-0.00016752247134537487
2618,-0.0005736160216555801,-0.002232555773798425,-0.0024541851064454,-0.0024973644318401333,-0.0026087803984557,-0.0028965149576871668,-0.003330370700841767,-0.0036042041252736332,-0.00016248803119795017
2616,-0.0005770927477694399,-0.002298106459528675,-0.00251184441746675,-0.0025821904195177333,-0.0026791884174121997,-0.0029671432084139664,-0.003388578107903533,-0.0036558061818888995,-0.00017175335508285003
2614,-0.0005866853752086766,-0.002358350738017525,-0.00258577593119175,-0.002667861967661767,-0.0027757917189924672,-0.0030659277762241665,-0.0034532251274313336,-0.0037071306582554336,-0.0001607691016459749
2612,-0.0005945089111117398,-0.002397754765934275,-0.00265102984942055,-0.0027284013506703,-0.0028649465841567665,-0.0031562411354562666,-0.0035094120884537664,-0.0037465364263435997,-0.00013962029292334988
2610,-0.0005981733367439965,-0.00240764715398955,-0.0026768500848712504,-0.0027467561177173666,-0.0029040111085717334,-0.0032041495933533997,-0.003540328138545167,-0.0037614103031162,-0.00011962508508667061
2608,-0.0006057490930215035,-0.00238146015371415,-0.0026510786270007502,-0.0027187785248726,-0.002871351344477234,-0.003194304085356267,-0.0035291285453825003,-0.003733795804447467,-7.874176675965426e-05
2606,-0.0006212482425476199,-0.00233218840150525,-0.0025892594170332,-0.0026643120109004002,-0.0027897812182425,-0.0031371267351314666,-0.0034783485329619337,-0.003667193421138267,7.833066854291909e-07
2604,-0.0006373285358281799,-0.002285090447799125,-0.00250877738170735,-0.0026047802426325,-0.0026974333217748996,-0.0030478550804864998,-0.003406932616692166,-0.003589055735647733,9.617846623347504e-05
2602,-0.0006476922915707399,-0.0022474544198398,-0.00241601871663445,-0.0025400143945370998,-0.00261109734496,-0.0029360780150668665,-0.0033283760912119,-0.0035213068689382335,0.0001721311575010999
2600,-0.0006546712482444599,-0.0022165353896379,-0.00233635311284135,-0.002478731866031833,-0.0025453524043128665,-0.0028345021743212337,-0.0032577460784155663,-0.0034747792110139003,0.00021456803473727485
2598,-0.00065974241980532,-0.0022127735809766,-0.0023202933403517,-0.002464365457236333,-0.0025371409084086333,-0.0028022655516465335,-0.003229657806852767,-0.003463914169557767,0.0002233748399071251
2596,-0.00065914161351658,-0.00226134407753825,-0.0023841350883074,-0.0025211935553362,-0.0026025600796565997,-0.0028577894681663003,-0.0032681507277414665,-0.0034902051183694333,0.00020670585121265002
2594,-0.0006544569753040399,-0.0023383698951791503,-0.0024699745835865,-0.0025939661222511667,-0.0026860583217212,-0.0029357151538614338,-0.003337744315918267,-0.0035174212269170665,0.0001932274739088499
2592,-0.00065507990472366,-0.00237869551906945,-0.002500733323552,-0.0025973144392413,-0.002704723613746733,-0.002954424927647033,-0.0033638288357669666,-0.0035030134282575333,0.00021239573571069992
2590,-0.0006634412492149001,-0.002348425551975625,-0.00246062345229685,-0.0025185105381034666,-0.0026410200129574333,-0.0029052272510196667,-0.003310139038198833,-0.0034524157675987995,0.00025206207686364994
2588,-0.00066970333896084,-0.00227797251960295,-0.0023947997069493,-0.0024229081150173334,-0.0025505890123240665,-0.0028382619442661335,-0.0032093644020458,-0.0034055186475996997,0.00027375914747404995
2586,-0.00066841367611202,-0.0022166661754613,-0.0023481068114699997,-0.0023670041769152665,-0.0024859020831726002,-0.0027880408321935,-0.0031154477113076,-0.0033749669563593997,0.0002759916808452999
2584,-0.0006671895935655399,-0.0021899933659378502,-0.002336225422512,-0.0023590164847012334,-0.0024585810660677997,-0.0027613041311871332,-0.0030593948129791003,-0.0033420896715268666,0.0002946275871619499
2582,-0.0006711391104163001,-0.002203168442841775,-0.00235496935489165,-0.0023918416802672,-0.0024687112932540336,-0.0027686107313485333,-0.0030528073415180003,-0.0033085006721974004,0.00033396373534442495
2580,-0.0006727232865446599,-0.002246804030909925,-0.00238310763029445,-0.002454587657202067,-0.0025157785109324333,-0.0028103507891073334,-0.0030937484463329002,-0.0033031207168169,0.000353163778528375
2578,-0.00066698508704692,-0.0022892739150174,-0.00239116827017875,-0.0025130277077304,-0.0025719197136956666,-0.0028483770624336004,-0.003157019096200066,-0.0033304776248216004,0.00033718733340379987
2576,-0.00066339146379386,-0.0022968377480456752,-0.0023739018792664,-0.0025294792495330664,-0.0025915419344631333,-0.0028428968621594,-0.0032059561420219665,-0.0033561213877864,0.000323937981758475
2574,-0.0006708800398299601,-0.00227129268768535,-0.00235863080346165,-0.0025071500185269335,-0.002563540530237267,-0.0028042200923307664,-0.0032240607612082,-0.0033549154450311,0.00033985097400215003
2572,-0.0006828271076477401,-0.00224429836730285,-0.0023602392756782997,-0.0024777396389418335,-0.002522468625244767,-0.0027669201460070666,-0.0032196191199258665,-0.003338852181854,0.00036056686144324995
2570,-0.00068881668976278,-0.0022332372861186,-0.0023551221085945,-0.0024496787241016335,-0.0024986754089003,-0.0027360570313042665,-0.0032011964987341667,-0.0033269822033483334,0.0003616823415858748
2568,-0.0006902802533076999,-0.002228974114110025,-0.00232421103480135,-0.0024107266180833664,-0.0024884663093281,-0.0027036169223783,-0.0031698799323362,-0.0033189212925771334,0.0003588649339343749
2566,-0.0006931864603324201,-0.0022219464117069244,-0.0022879414081675,-0.0023694188667542,-0.0024764199868457,-0.002685211477306333,-0.0031294043772867666,-0.0033052836503673333,0.00037440804722235006
2564,-0.000695409090166,-0.002211348801156825,-0.00227001724488125,-0.0023483035464136,-0.002456329893359533,-0.0026881679989527673,-0.0030841666450084,-0.0032807446697878996,0.000406578073997275
2562,-0.00069312137099894,-0.002192979140818425,-0.00226065588062015,-0.0023460726803946337,-0.0024267649981726002,-0.0026747658443148,-0.0030333712141254,-0.003244419273766,0.00044967753400245
2560,-0.00069075820293426,-0.002165343058682225,-0.0022486765958426996,-0.0023459736531323996,-0.002390522212491567,-0.0026142824718967,-0.0029830747607906666,-0.0032047496717101335,0.0004997817309276499
2558,-0.0006933541321335801,-0.002140357918885075,-0.00225093167755735,-0.0023457975768450003,-0.0023613463439573334,-0.0025453596292512337,-0.0029501944211644663,-0.0031793279050041333,0.0005268408549022251
