Wavenumbercm-1,02:32:59,02:36:01,02:39:01,02:42:01,02:45:01,02:48:01,02:51:01,02:54:01,02:57:01,03:00:01,03:03:01,03:06:01,03:09:01,03:12:01,03:15:01,03:18:01,03:21:01,03:24:01,03:27:01,03:30:01,03:33:01,03:36:01,03:39:01,03:42:02,03:45:00,03:48:01,03:51:01,03:54:01,03:57:01,04:00:01,04:03:01,04:06:01,04:09:01
2922,-0.0231858595894469,-0.0242518781800968,-0.024912642602088,-0.0249206675573925,-0.0252484828356572,-0.024941495195943,-0.0226276319559002,-0.0200591164063811,-0.0197349018599403,-0.0197024325703563,-0.0200922438446013,-0.0204257203833913,-0.0204973250315113,-0.020603786342083,-0.0208091059952811,-0.0206749477109486,-0.0204997126021964,-0.0212000557549379,-0.0213267709216699,-0.0220940324799038,-0.0224625868301597,-0.0228009176368404,-0.0223159055549514,-0.0227978888444869,-0.023345524090263,-0.0231991628052261,-0.0237808131838656,-0.0246220655082072,-0.0248619461472028,-0.0229745475109754,-0.0189829255415989,-0.019918769114823,-0.0201055525841098
2920,-0.0232111100247015,-0.0242017381045438,-0.0248950818901008,-0.0250112564567182,-0.0252355349128213,-0.0248353640787029,-0.0224626202940174,-0.0200572038913225,-0.0196291452435176,-0.0197093230259221,-0.0199258212855973,-0.0203985788241363,-0.020348401543796,-0.0205522727903763,-0.0208566864569193,-0.0205714472333566,-0.0206862019157416,-0.0211280376868995,-0.0214891869364398,-0.022068000130354,-0.0225090393446308,-0.0228530298438865,-0.0223954695900107,-0.0228110008057619,-0.0232224157953024,-0.0232284842905002,-0.0237626245748372,-0.0246231891956305,-0.0247923604616506,-0.0229311889244613,-0.0189216828240412,-0.0200592727720478,-0.0199766597888685
2918,-0.0231281341001561,-0.0239959758502728,-0.024785324377495,-0.0249883046601807,-0.0251219560293523,-0.0246674444604463,-0.022290452384888,-0.0200507605397266,-0.0196010890306862,-0.019582411837477,-0.0197865157806262,-0.0203211162421598,-0.020267550265827,-0.0203519262983362,-0.0209461708962561,-0.02038010087672,-0.0206636020814238,-0.0210338085641292,-0.0215496060554773,-0.021955661709943,-0.0223966772027334,-0.0227821252043258,-0.0223381755631209,-0.0227028654566646,-0.0231332763004292,-0.0232415928389515,-0.0236893125420635,-0.0245297549937067,-0.0246536299657327,-0.0228663407073143,-0.0187984799704205,-0.0202096901219064,-0.0199023385888809
2916,-0.0229455464275572,-0.0237072611817462,-0.0246519129661927,-0.0248502445696592,-0.0248914567055397,-0.0244736889487148,-0.0220863980217027,-0.0199696312277556,-0.0195263950082686,-0.0194082878244888,-0.0196678860564012,-0.0201466049959271,-0.0201693871604194,-0.020118413198308,-0.0209670857881448,-0.0201439990910508,-0.0203646570539446,-0.0208596571453956,-0.0213425111589969,-0.0217075702563734,-0.0221469865568307,-0.0225322506616516,-0.0221051974033766,-0.0224871404424936,-0.0230674694930416,-0.0231361996926348,-0.0235177961166643,-0.0242605706186026,-0.024464926652727,-0.0227898549990546,-0.0185939159925892,-0.0202174521721506,-0.019815880058752
2914,-0.0226683823822702,-0.0233836464989185,-0.0244780401974306,-0.0245932707837171,-0.0245510930551035,-0.0242292089053782,-0.0217797748163176,-0.0197485012442096,-0.0193337732539768,-0.0192178569847324,-0.0194257025678776,-0.0198943469957693,-0.0199754050004014,-0.0198981278992008,-0.0208051159965058,-0.019927307727971,-0.0199408861976273,-0.0206049505803268,-0.0209611861589847,-0.0213689913219214,-0.0218356666899813,-0.0221237029338421,-0.0217620201565684,-0.0222061588877389,-0.0229468412733517,-0.0229096510039855,-0.0232478214406959,-0.0238596221166801,-0.0242341780370108,-0.0225977404385497,-0.0183014761517897,-0.0200194084366514,-0.0196196990541023
2912,-0.0223764506299801,-0.0231258963283852,-0.0242692774992057,-0.0242771231108929,-0.024198994859693,-0.0239906905992161,-0.0214508830835068,-0.0194850138156441,-0.0191030827578957,-0.0189976394957308,-0.0190516456175995,-0.019680957339332,-0.0197343270949131,-0.0197191731684644,-0.0205059825621093,-0.0197911022691193,-0.0196130904902556,-0.0203822273555034,-0.0206491154728477,-0.0210897184433855,-0.0215711801296322,-0.0217368039511977,-0.0214611708741598,-0.0219473095957059,-0.0227798742124283,-0.0226886619009511,-0.0229819130421363,-0.0235180681324312,-0.0240336755362304,-0.0223158906332939,-0.0180359715937596,-0.0197282677087336,-0.0193824520939316
2910,-0.0222312363534428,-0.0230950023388118,-0.0241211731148265,-0.0240723726293551,-0.0240259206520907,-0.0239422025294341,-0.0213064619060441,-0.0193945008793313,-0.0189991129455277,-0.0188264841719812,-0.0187712275773625,-0.0196511926100238,-0.0195944302971671,-0.0196507343745589,-0.0202621284845284,-0.0197862834417168,-0.0195075904801679,-0.020338895240837,-0.0205624894479587,-0.0209928555172009,-0.0214607355862372,-0.021577346136973,-0.0213576877133838,-0.0218163756419043,-0.0226682996820157,-0.0225897356189694,-0.0228667494957437,-0.023412005679257,-0.0239575700848747,-0.0221364454715085,-0.0179804236301445,-0.0195311330553975,-0.0192925964262172
2908,-0.0223194151408512,-0.0233272517745498,-0.024108146621105,-0.0241248039884838,-0.0241476181920443,-0.0241791250962897,-0.0214457077393004,-0.0195691246537178,-0.0191040920259509,-0.0188358349653018,-0.0187769341627363,-0.0198336100364057,-0.0196349600188872,-0.0197292134582069,-0.0202253174382371,-0.0199112880086177,-0.01959552357732,-0.0205033224728295,-0.0206862373260177,-0.0210607195110521,-0.0215477640844589,-0.0216764879069327,-0.0214777123914739,-0.0218462852809654,-0.0226664384568717,-0.0226119893664878,-0.0229541941568722,-0.0235450220869483,-0.0240185936951165,-0.0221761298959985,-0.018168500101449,-0.0195015824926071,-0.0194066482862394
2906,-0.0225123472973322,-0.0236237325417362,-0.0241727898639052,-0.0243535880386681,-0.024433699756894,-0.0245240698331799,-0.0217190590848911,-0.0198340065123222,-0.0193048188541443,-0.0189836058470633,-0.0189605981634071,-0.0200540172754744,-0.0197382972320313,-0.0198543428572945,-0.0203446678248483,-0.0200529344023659,-0.0197167262988212,-0.0207174655909455,-0.0208785097986056,-0.0211496145770282,-0.0217240514098302,-0.0218520133611078,-0.0216582600836154,-0.0219327430592356,-0.0226882260957415,-0.0226524979619809,-0.0231286425671684,-0.0237455847377762,-0.024108017990354,-0.0223129258907694,-0.018389015625804,-0.019531362658784,-0.0195505955417024
2904,-0.02260851224762,-0.0237666922728973,-0.0242209925931975,-0.0245501712914582,-0.0246440826881056,-0.0247231052967457,-0.021915538349072,-0.0199675199761661,-0.0194297919681831,-0.019083716851381,-0.0190894916285302,-0.0201167172578141,-0.0197399514342138,-0.0198962173942764,-0.0204632996718481,-0.0200890268116725,-0.0197338194607955,-0.0208047307920063,-0.0209964754037947,-0.0211574253873131,-0.0218092434658106,-0.021923081932485,-0.0217184836156693,-0.021949905940504,-0.0226312879224381,-0.0226392342120282,-0.0232320579046132,-0.0238408683613781,-0.0241273053245851,-0.0223651020144285,-0.018429510622128,-0.0195151147928601,-0.019565124558611
2902,-0.0225820551143804,-0.0237753153460938,-0.0242645251023664,-0.0246541735959251,-0.0247071021223306,-0.0247349577540064,-0.0220095196279137,-0.0199741194337853,-0.0194651421968487,-0.0190870873854054,-0.0191410640352114,-0.0200380618697059,-0.0196736727453819,-0.0198730785865555,-0.0205258221604704,-0.0200413365438037,-0.0196701039678781,-0.0207611030922781,-0.0210105946492213,-0.0211386497383021,-0.0217491485476368,-0.0218935672989789,-0.0216691491571863,-0.0219129513335143,-0.0225214496707627,-0.0226007531093124,-0.0232249847557046,-0.0238110637184687,-0.0241054493396011,-0.0223144506849919,-0.0183359792084911,-0.0195022493280948,-0.0195165193919958
2900,-0.0225512468065195,-0.0238083009365517,-0.0243624052811456,-0.0247560268568381,-0.0247221100592109,-0.0246780290905553,-0.0220896612673569,-0.0199800762128872,-0.019511739347542,-0.0191149472372951,-0.0192437691448913,-0.0199849490814818,-0.0197017354745984,-0.0198829213730357,-0.020572694572825,-0.0200003106130089,-0.0196347463297109,-0.0206889231472992,-0.0209794203915877,-0.0211707115149985,-0.021635198238348,-0.0218544523302973,-0.0216320658840124,-0.0219019911106026,-0.0224306876844773,-0.0225469412910497,-0.0231563149628848,-0.0237301118189538,-0.0241030931798998,-0.0222222157347322,-0.0182784375810531,-0.0195489655497152,-0.0195282916769198
2898,-0.0225670396427419,-0.0238978878408774,-0.0244922996057817,-0.0248680434395036,-0.0247508088670282,-0.0246073247971994,-0.0221660452040052,-0.0199832376363151,-0.0195894887569703,-0.0192177173760835,-0.0193829520966114,-0.0200323301420965,-0.0198457353328259,-0.019920027517143,-0.0205982638168417,-0.0199509462690588,-0.0196597126728353,-0.0206217340086192,-0.0209471521930224,-0.0211977459878734,-0.0215475490443505,-0.0218223446947537,-0.0216287615688969,-0.0218924147335306,-0.022345112858612,-0.0224050963730311,-0.0230413253190631,-0.023631039057539,-0.0240899293758699,-0.0220773744137522,-0.0182642683543443,-0.0195616382747377,-0.0195425946833918
2896,-0.022586127269697,-0.0239518751621731,-0.0245906679706357,-0.0248889114603576,-0.024765759816605,-0.0245213079113938,-0.0221969470235272,-0.0199118755849355,-0.0196315181837646,-0.0193012366550948,-0.0194225336159707,-0.0201108138617095,-0.0199642546099992,-0.0199073695730235,-0.02055559390321,-0.0198171550430395,-0.0196980193214183,-0.0205380973344334,-0.0209149607084673,-0.0211244176253042,-0.0214912292886427,-0.0217749621708822,-0.0216030097437159,-0.0218193371718428,-0.022231174780576,-0.0221661958302995,-0.0228826518263318,-0.0235063134812621,-0.0240177604899195,-0.0218853741599563,-0.0181814283627224,-0.0194439795968439,-0.0194380300355434
2894,-0.0226136350854349,-0.0239543725538489,-0.0246637833428145,-0.0248049055741366,-0.0247751318748264,-0.0244952338347548,-0.0222154268806383,-0.0198437282058614,-0.0196362780058971,-0.0193205080144462,-0.0193709903463628,-0.0201562062716392,-0.0199816786733296,-0.0198687377553333,-0.0204617593621838,-0.0196481814859922,-0.0197355944120728,-0.0204800811674496,-0.0208907584818303,-0.0209943242397407,-0.0214754671222289,-0.0217482647406652,-0.0215889332232865,-0.0217438299479342,-0.022153044781013,-0.021981053365735,-0.0227557892961985,-0.0233855913320179,-0.0239338996971027,-0.021779747706981,-0.0180465623401304,-0.0192900489658521,-0.0192725176643653
2892,-0.0227090506216747,-0.0239763493296381,-0.0247619722541889,-0.024749454217163,-0.0248404581886257,-0.0246147161338042,-0.0222800788751585,-0.0199427150189731,-0.0196856291059558,-0.0193756732770584,-0.0193928097154526,-0.0201902906477787,-0.0199712630557535,-0.0199174440075182,-0.0203979343276812,-0.0196024415134414,-0.0198141970034002,-0.0205183737472025,-0.0209070574168733,-0.0209526304576034,-0.0215391728658478,-0.0217892150633224,-0.0216754324333964,-0.0217919512675698,-0.0222089374200157,-0.0219999696053014,-0.0227654197869867,-0.0233349763762375,-0.0239262243159489,-0.0218828342857078,-0.0180067836064319,-0.0192646918409031,-0.0192283801391283
2890,-0.0228506302403747,-0.0240188019825783,-0.0248689654332087,-0.0248040743905737,-0.0249668391079365,-0.0248113303687989,-0.022360149444257,-0.0201886255287358,-0.0197964600828592,-0.0195404177646335,-0.0195464563791179,-0.0202541575471965,-0.0199945775615524,-0.0200712113115136,-0.0204046806447651,-0.0197166247608944,-0.0199424658898508,-0.0206214729660712,-0.0209771818757186,-0.0210472416108082,-0.0216641317272977,-0.0218739263617627,-0.0218235044323595,-0.021954058399726,-0.0223841138838292,-0.0221821945834119,-0.0229086387794092,-0.0233704806898242,-0.0239943164106227,-0.0221141184313554,-0.0181112341899942,-0.0193571106346992,-0.0193549856999598
2888,-0.0229268486880532,-0.0240089374773004,-0.0248988348951837,-0.024877729337385,-0.0250798740047913,-0.0249151353508898,-0.0223857040341433,-0.0203540274607509,-0.019866692875199,-0.0197171767573788,-0.0196910264411811,-0.0203294040075847,-0.0199961506607994,-0.0202010499959096,-0.0204405220183473,-0.0198336088259161,-0.0200460608854212,-0.020670561502456,-0.0210602299179912,-0.021171773533401,-0.0217451810901154,-0.0219431701113336,-0.021874958886952,-0.0220788360375985,-0.0225566110628436,-0.0223514819406239,-0.0230500333838087,-0.0234259267465374,-0.0240545274566783,-0.0222721734371236,-0.0182434325276301,-0.0194162768608531,-0.0195108642295285
2886,-0.0228811579708298,-0.023950133521659,-0.0248147666720412,-0.0248543013262856,-0.0251187424262464,-0.0248644924175884,-0.0223686078134093,-0.0202851049735005,-0.0198138920994116,-0.0197553383554275,-0.0196978363574279,-0.0203605332644587,-0.0199177001069893,-0.0201982419624506,-0.0204544495151385,-0.0198165145211406,-0.0200386275159416,-0.0206149586367165,-0.0210947793617734,-0.021217583389954,-0.0217089530416523,-0.0219801701252126,-0.0217620425597299,-0.0220766845056178,-0.0226348091768003,-0.0223981453001504,-0.0230652840886651,-0.0234330942369917,-0.024060588397957,-0.0222650171432897,-0.0182951671899941,-0.0193892039023662,-0.0195644950069492
2884,-0.0227575070936554,-0.0239182749828022,-0.0246686929765842,-0.0247369893229576,-0.0250644476947004,-0.0247351261795921,-0.0223518112803366,-0.0200535113735816,-0.0196693861318207,-0.0196163303969082,-0.0195909634530244,-0.0203079441238268,-0.0198005875726696,-0.0200861411928075,-0.0204208654371713,-0.0197018285324845,-0.0198938487732262,-0.0205101180083172,-0.0210397381212123,-0.0211745382361446,-0.0215938704422105,-0.0219795254178733,-0.0215730015356848,-0.0219965885694183,-0.0225995798408878,-0.0223360513387494,-0.0229551561116768,-0.0233884299223653,-0.0240294537802037,-0.0221347840244601,-0.0182574099349645,-0.019346893227084,-0.0195134796879996
2882,-0.0225864077246756,-0.0238885952893594,-0.0244995672853612,-0.0245682815647859,-0.0248856457106311,-0.0245717540165902,-0.0222793674937956,-0.019798152971508,-0.0194923393980029,-0.0193575325846383,-0.0194270249004548,-0.020157904802755,-0.0197039074881245,-0.0199293867327841,-0.0203017199780209,-0.0195762376598967,-0.0196389555275417,-0.0203836724964568,-0.0208686367079967,-0.021060428366764,-0.0214597882456874,-0.0218824525917648,-0.0213855874132452,-0.021882699077426,-0.0224337887328913,-0.0221997250780375,-0.0227968547618108,-0.0233200708048577,-0.0239525558073925,-0.021913295944279,-0.0181230017567098,-0.0192941378769904,-0.0193889683856972
2880,-0.0223482535648183,-0.0237282399236984,-0.0242766320181647,-0.0243253730131002,-0.0245671064845686,-0.0243400200714063,-0.0220566132925015,-0.0195735048100522,-0.0192911311550332,-0.0190479929906716,-0.0191925848796304,-0.0199264966491289,-0.0196138672475256,-0.019735782646421,-0.0200691166926145,-0.0194359277649658,-0.0193400387329797,-0.0201840632894174,-0.02057986889192,-0.020863026950434,-0.0212961651135869,-0.0216436173869007,-0.0211832597296159,-0.0217018039409128,-0.0221284264449031,-0.0220088392988902,-0.0226468243784713,-0.0232350666890296,-0.0237814059860342,-0.0216137376375305,-0.0178621153243816,-0.0191432842414683,-0.0191833791839092
2878,-0.022094200176772,-0.0234181958880781,-0.0239918831029321,-0.0240119979380571,-0.0242077880726629,-0.0240729027898937,-0.0217346635155955,-0.0194065059933431,-0.0190863082490053,-0.018772982626738,-0.018899417701403,-0.0196773654617185,-0.0195034524797103,-0.0195098914182743,-0.0197985898349908,-0.0192623969516973,-0.0191096358637276,-0.019918677585558,-0.0202575269238117,-0.0206156298196975,-0.021095466445348,-0.0213481265646255,-0.02098846529799,-0.0214655236447372,-0.0217771222774669,-0.0218329895042027,-0.0225310114605539,-0.0231270754309182,-0.0235321752876856,-0.0213407000960293,-0.017544324435375,-0.0189051413951864,-0.0189289217670107
2876,-0.0219783811086973,-0.0231471848361849,-0.0237486412846094,-0.0237622875503755,-0.0239843936530946,-0.0239166881048154,-0.0215066760597535,-0.0193567803937129,-0.0189538554050245,-0.0186357589811892,-0.0186586458782582,-0.0195033461977584,-0.0194130831932455,-0.0193202925910751,-0.0196536345669329,-0.0191334216667139,-0.0190520352671732,-0.0197306705609644,-0.020065699095602,-0.020443320791275,-0.0209487678975993,-0.0211621923897881,-0.0209178337939893,-0.0212972782932904,-0.0215570363164437,-0.0217701709307694,-0.0224785900883383,-0.0230079802165588,-0.0233246572718631,-0.0212412557370701,-0.0173325396337132,-0.018732337884619,-0.0187416891977473
2874,-0.0220967202642274,-0.0231017759940739,-0.0236937764427875,-0.0237337035029976,-0.0239833481524244,-0.0239754668560498,-0.0215034149958158,-0.019434905624392,-0.0189447303113655,-0.018678461990918,-0.0185758346661186,-0.0194694767762998,-0.0194076237171593,-0.0192493463206548,-0.0197216386990012,-0.0191460913878471,-0.0191697346137656,-0.0197519001561069,-0.0201142881930688,-0.020448303580042,-0.0209681754893504,-0.0211612940119922,-0.0210188965718885,-0.0212946365663545,-0.0215638545647624,-0.0218309729618088,-0.0225064058193549,-0.0229141231165372,-0.023262884320303,-0.0213279195886248,-0.0172884276177147,-0.0187197547536663,-0.0187161290427497
2872,-0.0223726060658228,-0.0232789208954306,-0.0238795744340718,-0.0239427414394969,-0.0241501078625386,-0.0242149993868383,-0.0217021879152988,-0.0195651934938375,-0.0190339108517737,-0.0188548869891448,-0.0186627879455065,-0.0195928119912014,-0.0195010916371722,-0.0193295249081939,-0.0199257969258954,-0.0192923997753458,-0.0193736158333478,-0.0199545028676681,-0.0203506347183481,-0.0205990044207587,-0.0211423468381906,-0.0212914466322376,-0.0211795486762466,-0.0214095094135542,-0.0217216250836284,-0.0219347087768302,-0.0225883138731947,-0.0228900717852351,-0.023334677216801,-0.0214739630942456,-0.0173203816002823,-0.0187998289000929,-0.0188287749761855
2870,-0.0226573268704102,-0.0235557623750878,-0.0242236038730388,-0.0242691212544091,-0.024399509233496,-0.0245361854056805,-0.0220178336238348,-0.0196963718761907,-0.0191829853976346,-0.0190990185877525,-0.0188940438055506,-0.0198397086617941,-0.0196636069385573,-0.0195488035595261,-0.0201211162064376,-0.0194954827588353,-0.0195782919850512,-0.0201961895361795,-0.0206192383235896,-0.0207833401709657,-0.0213375348164637,-0.0214664065050409,-0.0212753844197638,-0.0215214273246119,-0.0218748523994399,-0.0220223637235832,-0.0226704658491016,-0.0229553998771907,-0.0234551968502599,-0.0215738637601567,-0.0173555370855857,-0.0188709600325772,-0.01896808409536
2868,-0.0228968706902453,-0.0238551284172893,-0.0246035297511543,-0.0246071836906691,-0.0247073630147172,-0.0248768832892078,-0.0223892777687486,-0.0198755747256611,-0.0194013154845019,-0.0193760210747133,-0.0192549987740552,-0.0201293008887103,-0.0198659422227191,-0.0198712846779823,-0.0202533761776099,-0.0197210612218169,-0.0197555162297689,-0.0203827322589557,-0.0208266348285695,-0.0209415724562532,-0.0214611779159176,-0.021636662516841,-0.0213273517667108,-0.0215841910444791,-0.0219498617683913,-0.0221121047923793,-0.0227309149185321,-0.0230816507983668,-0.0235706262257564,-0.0216306383684197,-0.0174460137079198,-0.018938736862144,-0.0190524536424902
2866,-0.0231388846832609,-0.0241867837968576,-0.0249727081987533,-0.0249545490756992,-0.0250812055557615,-0.0252153137762237,-0.0227729064681437,-0.020153925149296,-0.019693732498944,-0.0196632819714072,-0.019683936078552,-0.0203964631573358,-0.0200858734602283,-0.0202329866332087,-0.0203977800140674,-0.0199677460854579,-0.0199056704998364,-0.0205372940905922,-0.0210070490396282,-0.0211000037664625,-0.021564822782461,-0.0217911695867021,-0.0214363723733178,-0.0216462792934677,-0.0220097296075196,-0.0222323177576928,-0.0228031361975957,-0.0232157541599526,-0.0236787787154636,-0.0216792117087609,-0.0176360710014296,-0.0190605714173533,-0.0190983054302943
